qry,chamber,url,comb_text,sc_relevance_score
Dutch Ruppersberger,Rep,https://twitter.com/Call_Me_Dutch/status/1310968457450721282?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/call_me_dutch/status/1310968457450721282?ref_src=twsrc^google|twcamp^serp|twgr^tweet sharing on behalf of a #baltimore company working toward a covid-19 vaccine that is looking to fill hundreds of job openings.
www.linkedin.com/eventsâ€¦",1
Dutch Ruppersberger,Rep,https://twitter.com/Call_Me_Dutch/status/1364976114347696131?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/call_me_dutch/status/1364976114347696131?ref_src=twsrc^google|twcamp^serp|twgr^tweet always great to get positive feedback from a #md02 constituent! we have had the pleasure of assisting mr. hackerman of owings mills on a few occasions -- and we're here for you, too. #teamdutch",1
Dutch Ruppersberger,Rep,https://www.washingtonpost.com/dc-md-va/2020/08/15/amid-national-postal-service-crisis-dc-area-residents-struggle-without-consistent-mail/,"amid national postal service crisis, dc area ... https://www.washingtonpost.com/dc-md-va/2020/08/15/amid-national-postal-service-crisis-dc-area-residents-struggle-without-consistent-mail/ trump is â€œtrying to interfere with our mail system, part of our country since 1775. that's outrageous. that's wrong,â€ ruppersberger said. â€œwe'...more",1
Dutch Ruppersberger,Rep,https://www.baltimoresun.com/education/ac-cn-naval-academy-hopper-hall-20201016-qiqzhvz7rjcgxci25mtzneqmsy-story.html,"naval academy officially opens new cyber ... https://www.baltimoresun.com/education/ac-cn-naval-academy-hopper-hall-20201016-qiqzhvz7rjcgxci25mtzneqmsy-story.html â€œhopper will be a place where our country's future leaders will learn to ask new and reasonable questions,â€ ruppersberger said. â€œit'll be...more",1
Dutch Ruppersberger,Rep,https://twitter.com/Call_Me_Dutch/status/1347641961524711427?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/call_me_dutch/status/1347641961524711427?ref_src=twsrc^google|twcamp^serp|twgr^tweet heartbroken and outraged by the senseless death of capitol police officer brian sicknick, who died after courageously defending the capitol complex from violent insurrectionists on wednesday. sending my deepest condolences to his family and loved ones.",1
Ed Case,Rep,https://twitter.com/RepEdCase/status/1336727842906894338?ref_src=twsrc^google|twcamp^serp|twgr^tweet,https://twitter.com/repedcase/status/1336727842906894338?ref_src=twsrc^google|twcamp^serp|twgr^tweet join this livestream today at 10am hst for the virtual presentation of the congressional gold medal to chinese american veterans of world war ii in honor of their service and sacrifices. www.youtube.com/watch?vâ€¦,1
Ed Case,Rep,https://twitter.com/RepEdCase/status/1370177724967383041?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repedcase/status/1370177724967383041?ref_src=twsrc^google|twcamp^serp|twgr^tweet 3,539: # of firearms homicides in our country in 2021 to date, to go with 19,223 in 2020, up almost 25% over 2019, continuing our tragic epidemic of gun violence.",1
Ed Case,Rep,https://twitter.com/RepEdCase/status/1370433896295370753?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repedcase/status/1370433896295370753?ref_src=twsrc^google|twcamp^serp|twgr^tweet really excited to join with my colleagues @repdonyoung, @repbera, @repstevechabot, @repsherman and @repwagner in the 117th congress next chapters of our congressional pacific islands caucus which i co-founded last congress to reengage with this critical region of the world (1/2)",1
Ed Case,Rep,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=562,candidate - ed case - our campaigns https://www.ourcampaigns.com/candidatedetail.html?candidateid=562,1
Ed Case,Rep,https://twitter.com/RepEdCase/status/1353165573547569154?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repedcase/status/1353165573547569154?ref_src=twsrc^google|twcamp^serp|twgr^tweet got to give our hawaiâ€™i national guard troops a personal tour of the capitol before their dc deployment ends. many had never been in, even as they secured inauguration. couldnâ€™t let them go home without seeing and feeling what they were protecting.",1
Ed Case,Rep,https://www.khon2.com/election-2020/joe-biden-named-president-elect-met-with-mixed-reviews-in-hawaii/,joe biden named presidentâ€‘elect met ... https://www.khon2.com/election-2020/joe-biden-named-president-elect-met-with-mixed-reviews-in-hawaii/ â€œand democracy gave us joe biden and kamala harris. i thought it was a beautiful example of folks throughout our co...more,1
Eddie Bernice Johnson,Rep,https://fox8.com/news/washington-dc-bureau/unbearable-summer-heat-affects-people-of-color-even-more-during-covid-19-pandemic-lawmakers-say/,"c(""unbearable summer heat affects people of color ... https://fox8.com/news/washington-dc-bureau/unbearable-summer-heat-affects-people-of-color-even-more-during-covid-19-pandemic-lawmakers-say/ â€œtexas is no stranger to extreme heat... temperatures around 110 degrees,â€ johnson said. "", ""unbearable summer heat affects people of color ... https://fox8.com/news/washington-dc-bureau/unbearable-summer-heat-affects-people-of-color-even-more-during-covid-19-pandemic-lawmakers-say/ â€œpeople of color and low-income communities are hit first, worst and hardest,â€ johnson said. ""
)",1
Eddie Bernice Johnson,Rep,https://thehill.com/homenews/house/536228-house-democrat-says-the-covid-19-vaccination-distribution-is-not-an-issue-that,"house democrat says the covidâ€‘19 vaccination ... https://thehill.com/homenews/house/536228-house-democrat-says-the-covid-19-vaccination-distribution-is-not-an-issue-that â€œwe really do need to be guided by scientific determinations and where those supply is most needed,â€ johnson said at the event sponsore...more",1
Eddie Bernice Johnson,Rep,https://www.houstonchronicle.com/news/houston-texas/houston/article/NASA-treads-carefully-in-politics-that-determine-15632079.php,"c(""nasa treads carefully in politics that determine ... https://www.houstonchronicle.com/news/houston-texas/houston/article/nasa-treads-carefully-in-politics-that-determine-15632079.php â€œi have yet to see a credible plan or justification for a rushed return of humans to the moon by 2024,â€ johnson, of dallas...more "", ""nasa treads carefully in politics that determine ... https://www.houstonchronicle.com/news/houston-texas/houston/article/nasa-treads-carefully-in-politics-that-determine-15632079.php â€œi have yet to see a credible plan or justification for a rushed return of humans to the moon by 2024,â€ johnson, of dallas, said...more ""
)",1
Eddie Bernice Johnson,Rep,https://www.opensecrets.org/members-of-congress/eddie-bernice-johnson/summary?cid=N00008122&cycle=Career,rep. eddie bernice johnson - campaign finance summary ... https://www.opensecrets.org/members-of-congress/eddie-bernice-johnson/summary?cid=n00008122&cycle=career,1
Eddie Bernice Johnson,Rep,https://twitter.com/RepEBJ/status/1346173598667583496?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repebj/status/1346173598667583496?ref_src=twsrc^google|twcamp^serp|twgr^tweet today, at the request of the attending physician to ensure the continuity of government, i received the first dose of the covid-19 vaccine. it's critical that we expand the availability of this long-awaited, exceptionally safe vaccine to frontline workers and in our communities.",1
Eddie Bernice Johnson,Rep,https://www.wfaa.com/article/news/local/lawmaker-financial-services-committee-to-take-up-banking-discrimination-after-wfaa-banking-below-30-story/287-8fb80669-1238-45d8-8240-88b4bce1b39b,"lawmaker: financial services committee to ... https://www.wfaa.com/article/news/local/lawmaker-financial-services-committee-to-take-up-banking-discrimination-after-wfaa-banking-below-30-story/287-8fb80669-1238-45d8-8240-88b4bce1b39b â€œi know financial institutions are in it to make money. i understand that,â€ johnson said. â€œbut also, it should be something...more",1
Emanuel Cleaver,Rep,https://twitter.com/repcleaver/status/1303700072249659395?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repcleaver/status/1303700072249659395?ref_src=twsrc^google|twcamp^serp|twgr^tweet itâ€™s been 117 days since @housedemocrats passed the #heroesact with bipartisan support to bring relief #forthepeople.
 
after months of obstruction, this is the best senator mcconnell and senate gop can do?
 
the american people need real relief now
www.cnn.com/2020/09/08/â€¦",1
Emanuel Cleaver,Rep,https://twitter.com/repcleaver/status/1321465566004158464?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repcleaver/status/1321465566004158464?ref_src=twsrc^google|twcamp^serp|twgr^tweet kansas city,
Â 
if you have a mail-in ballot, it must be mailed back (preferably today to ensure it is counted).
Â 
if you have an absentee ballot, to ensure it is counted, it is best to drop off your absentee ballot in person. look up where here: www.kceb.org/useruploadâ€¦
Â 
#vote",1
Emanuel Cleaver,Rep,https://twitter.com/repcleaver/status/1374769560713322505?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repcleaver/status/1374769560713322505?ref_src=twsrc^google|twcamp^serp|twgr^tweet i proudly voted for the #forthepeople act to protect the right to vote, ensure integrity in our elections, end the era of big money in politics, & hold elected officials accountable. today, @senatedems are taking another step toward this bill becoming law!",1
Emanuel Cleaver,Rep,https://www.missourinet.com/2021/02/04/congressman-cleaver-says-there-was-no-plan-to-move-usda-offices-from-kansas-city/,"c(""missourinet.com | . | congressman cleaver  | says usda offices are  | staying put in kc,  | rumors were \nnot true | . | 20 mins ago https://www.missourinet.com/2021/02/04/congressman-cleaver-says-there-was-no-plan-to-move-usda-offices-from-kansas-city/  "", ""missourinet.com | . | congressman cleaver  | says usda offices are  | staying put in kc,  | rumors were \nnot true | . | 22 mins ago https://www.missourinet.com/2021/02/04/congressman-cleaver-says-there-was-no-plan-to-move-usda-offices-from-kansas-city/  "", 
""congressman cleaver says usda offices are  | staying put in kc, rumors were \nnot true | missourinet | Â· | 22 hours ago https://www.missourinet.com/2021/02/04/congressman-cleaver-says-there-was-no-plan-to-move-usda-offices-from-kansas-city/  "")",1
Emanuel Cleaver,Rep,https://www.kansascity.com/news/local/crime/article247988885.html,"kansas city police investigate suspicious death  | sunday near emanuel cleaver 
ii blvd | the kansas city star | Â· | 22 hours ago https://www.kansascity.com/news/local/crime/article247988885.html",0
Emanuel Cleaver,Rep,https://twitter.com/repcleaver/status/1366780021575213057?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repcleaver/status/1366780021575213057?ref_src=twsrc^google|twcamp^serp|twgr^tweet congratulations to @teachcardona on his confirmation as secretary of @usedgov!
 
look forward to working with you to safely re-open classrooms and ensure that every child can receive a quality education.
www.usatoday.com/story/â€¦",1
Frank Lucas,Rep,https://twitter.com/search?q=frank+lucas&ref_src=twsrc^google|twcamp^serp|twgr^search,frank lucas on twitterhttps://twitter.com/search/frank+lucas https://twitter.com/search?q=frank+lucas&ref_src=twsrc^google|twcamp^serp|twgr^search,0
Frank Lucas,Rep,https://twitter.com/RepFrankLucas/status/1360000402683531273?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repfranklucas/status/1360000402683531273?ref_src=twsrc^google|twcamp^serp|twgr^tweet throughout the coronavirus pandemic, public-private partnerships have been crucial in the distribution of ppe, vaccines, and other vital medical supplies. 
 
soon, walmarts and sam's clubs across oklahoma will begin offering covid-19 vaccines. 
 
info â¬‡ï¸
oklahoman.com/article/5â€¦",1
Frank Lucas,Rep,https://apnews.com/FrankLucas,frank lucas - associated press https://apnews.com/franklucas,0
Frank Lucas,Rep,https://www.stwnewspress.com/opinion/letters-to-the-editor-an-open-letter-to-rep-frank-lucas/article_0db23f68-5209-11eb-be33-2b4b51e89ee2.html,"c(""letters to the editor: an open letter to rep.  | frank lucas | stillwater news press | Â· | 5 hours ago https://www.stwnewspress.com/opinion/letters-to-the-editor-an-open-letter-to-rep-frank-lucas/article_0db23f68-5209-11eb-be33-2b4b51e89ee2.html  "", ""letters to the editor: an open letter to rep.  | frank lucas | stillwater news press | Â· | 23 hours ago https://www.stwnewspress.com/opinion/letters-to-the-editor-an-open-letter-to-rep-frank-lucas/article_0db23f68-5209-11eb-be33-2b4b51e89ee2.html  "", 
""letters to the editor: an open letter to rep.  | frank lucas | stillwater news press | Â· | 1 day ago https://www.stwnewspress.com/opinion/letters-to-the-editor-an-open-letter-to-rep-frank-lucas/article_0db23f68-5209-11eb-be33-2b4b51e89ee2.html  "")",1
Frank Lucas,Rep,https://twitter.com/OKCFOX/status/1331422352819716102?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"kokh fox 25@okcfox https://twitter.com/okcfox/status/1331422352819716102?ref_src=twsrc^google|twcamp^serp|twgr^tweet you can count oklahoma congressman frank lucas among those who support a statewide mask mandate in oklahoma.

do you think oklahoma needs a statewide mask mandate?

bit.ly/3l0didj",0
Frank Lucas,Rep,https://twitter.com/RepFrankLucas/status/1304407200589381632?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repfranklucas/status/1304407200589381632?ref_src=twsrc^google|twcamp^serp|twgr^tweet nineteen years ago, america changed forever. on today's anniversary, we mourn the 2,977 lives lost at the hands of evil and pray for comfort for their families.

although september 11, 2001 is one of our nation's darkest moments, americans remain united.

we will never forget.",1
Frederica Wilson,Rep,https://twitter.com/RepWilson/status/1303786208540209153?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repwilson/status/1303786208540209153?ref_src=twsrc^google|twcamp^serp|twgr^tweet republicans actions are the textbook definition of failing to put #familiesfirst:
bullying schools into reopening
failing to prioritize food security
ignoring the needs of state & local government
no funding for rental assistance",1
Frederica Wilson,Rep,https://twitter.com/RepWilson/status/1318645099660718086?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repwilson/status/1318645099660718086?ref_src=twsrc^google|twcamp^serp|twgr^tweet happy birthday, kamala. my special, special friend and the next vice president of the united states.",1
